Date,Volume
2014-10-05,55803.39901781
2014-10-06,79712.11416377
2014-10-07,23648.17744471
2014-10-08,26693.80149677
2014-10-09,40468.5918671
2014-10-10,30633.65290339
2014-10-11,9720.30526078
2014-10-12,12506.15736649
2014-10-13,19528.77317117
2014-10-14,30975.36452713
2014-10-15,20705.42859053
2014-10-16,20129.72548052
2014-10-17,13986.065219869999
2014-10-18,7658.93089042
2014-10-19,3654.78141803
2014-10-20,10728.94682261
2014-10-21,8672.92452172
2014-10-22,8441.32281222
2014-10-23,18345.11080936
2014-10-24,18518.77136243
2014-10-25,10932.87405123
2014-10-26,8158.38072041
2014-10-27,7696.18617224
2014-10-28,8416.1524769
2014-10-29,11585.338989
2014-10-30,14020.4621108
2014-10-31,9688.54736164
2014-11-01,13036.69737626
2014-11-02,9689.05836332
2014-11-03,10654.77582025
2014-11-04,13796.64768039
2014-11-05,14988.09654341
2014-11-06,12674.1313608
2014-11-07,10309.00382404
2014-11-08,3257.09832313
2014-11-09,8882.62682074
2014-11-10,18490.31910073
2014-11-11,10111.57003873
2014-11-12,36392.25428844
2014-11-13,47541.1751936
2014-11-14,31116.29358685
2014-11-15,13532.43494451
2014-11-16,10770.3838991
2014-11-17,23283.2178481
2014-11-18,15127.55715994
2014-11-19,10892.39595882
2014-11-20,15579.28440281
2014-11-21,15756.74712855
2014-11-22,6845.33144001
2014-11-23,5257.56039555
2014-11-24,17019.50347065
2014-11-25,19529.95746337
2014-11-26,12844.95282762
2014-11-27,8015.95372198
2014-11-28,10916.334769
2014-11-29,9653.46451731
2014-11-30,3634.9209539
2014-12-01,6303.38400925
2014-12-02,6475.45087523
2014-12-03,8229.7641729
2014-12-04,12168.18895805
2014-12-05,7701.59301529
2014-12-06,4508.77492041
2014-12-07,2390.04957299
2014-12-08,8541.01545927
2014-12-09,22296.14061537
2014-12-10,6012.48837156
2014-12-11,15930.86147584
2014-12-12,7911.90210666
2014-12-13,5829.81635352
2014-12-14,4180.00920986
2014-12-15,7926.52438455
2014-12-16,17463.50726946
2014-12-17,22472.81093459
2014-12-18,22759.30518336
2014-12-19,15753.44820368
2014-12-20,12789.1342344
2014-12-21,6413.41645051
2014-12-22,12025.72812286
2014-12-23,7876.91076369
2014-12-24,6222.75946947
2014-12-25,4775.90832842
2014-12-26,4849.73652173
2014-12-27,8817.59752124
2014-12-28,5257.42593527
2014-12-29,5317.38719373
2014-12-30,7673.20291697
2014-12-31,7567.61461531
2015-01-01,4791.69527297
2015-01-02,1651.38403623
